Penyakit,Gejala_1,Gejala_2,Gejala_3,Gejala_4,Gejala_5,Gejala_6,Gejala_7,Gejala_8,Gejala_9,Gejala_10,Gejala_11,Gejala_12,Gejala_13,Gejala_14,Gejala_15,Gejala_16,Gejala_17
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,
Reaksi obat,gatal, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, sakit_perut, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, nyeri_saat_buang_air_kecil,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut,bercak_saat_buang_air_kecil,,,,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,,,,,,,,,,,,,
Penyakit tukak lambung, muntah, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, keluarnya_gas,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut,gatal_dalam,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, keluarnya_gas,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
AIDS, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,,
AIDS, otot_menyusut, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, hubungan_di_luar_nikah,,,,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi,,,,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
AIDS, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,,
AIDS, otot_menyusut, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi,,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Diabetes , penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kadar_gula_tidak_teratur, penglihatan_blur_dan_terdistorsi, obesitas,peningkatan_nafsu_makan, poliuria,,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Gastroenteritis, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,,
Gastroenteritis, muntah, dehidrasi, diare,,,,,,,,,,,,,,
Gastroenteritis, muntah, mata_cekung, diare,,,,,,,,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi,,,,,,,,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Gastroenteritis, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,,
Gastroenteritis, muntah, dehidrasi, diare,,,,,,,,,,,,,,
Gastroenteritis, muntah, mata_cekung, diare,,,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,
Asma bronkial, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,
Asma bronkial, batuk, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, demam_tinggi, sesak_napas, riwayat_keluarga, dahak_berlendir,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,
Hipertensi , nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,
Hipertensi , nyeri_dada, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, pusing, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, kehilangan_keseimbangan, kurang_konsentrasi,,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Migrain, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,depresi, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku, mudah_marah, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, gangguan_visual,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan, leher_kaku,depresi, mudah_marah,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Spondilosis servikal, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, kehilangan_keseimbangan,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,
Spondilosis servikal, kelemahan_di_tungkai, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Spondilosis servikal, sakit_punggung, sakit_leher, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, perubahan_sensorium,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, perubahan_sensorium,,,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Jaundice (penyakit kuning), muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, demam_tinggi, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, urine_gelap, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, nyeri_perut,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, kulit_kekuningan, urine_gelap,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,
Malaria, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, demam_tinggi, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, berkeringat, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, sakit_kepala, mual, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, mual, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, diare, nyeri_otot,,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, sakit_kepala, mual, nyeri_otot,,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Cacar air, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Demam berdarah, kedinginan, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, kelelahan, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kelelahan, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut,tampak_toksik_(tifus),nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,nyeri_perut,,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
Tifus, kedinginan, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
hepatitis A, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis B, kelelahan, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
Hepatitis B,gatal, lesu, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
Hepatitis B,gatal, kelelahan, kulit_kekuningan, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
Hepatitis B,gatal, kelelahan, lesu, urine_gelap, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, urine_gelap, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,,
